order_id,date,category,region,segment,channel,manager,quantity,amount,ad_budget,discount_pct
5295,2024-01-10,Спорт,Екатеринбург,VIP,Сайт,Менеджер 1,4,4017.0,856.0,20
6879,2024-01-10,Спорт,Санкт-Петербург,Новый,Сайт,Менеджер 2,1,33511.0,6013.0,10
4179,2024-01-10,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 2,4,3037.0,1117.0,15
486,2024-01-10,Электроника,Казань,VIP,Сайт,Менеджер 6,4,60756.0,6839.0,15
5785,2024-01-10,Электроника,Новосибирск,Постоянный,Мобильное приложение,Менеджер 8,2,21428.0,1888.0,15
9971,2024-01-10,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 8,3,4588.0,0.0,0
8982,2024-01-10,Красота,Новосибирск,Новый,Маркетплейс,Менеджер 1,1,3146.0,923.0,0
1978,2024-01-10,Одежда,Новосибирск,Постоянный,Маркетплейс,Менеджер 3,2,3589.0,1482.0,0
7126,2024-01-10,Дом и сад,Санкт-Петербург,Новый,Сайт,Менеджер 6,2,8639.0,825.0,0
716,2024-01-10,Электроника,Москва,Постоянный,Мобильное приложение,Менеджер 7,1,80975.0,5556.0,20
6524,2024-01-10,Дом и сад,Новосибирск,Постоянный,Сайт,Менеджер 5,4,7664.0,814.0,10
9682,2024-01-10,Спорт,Москва,Новый,Сайт,Менеджер 1,1,3932.0,547.0,15
7387,2024-01-10,Красота,Новосибирск,Новый,Мобильное приложение,Менеджер 7,4,7392.0,960.0,20
3661,2024-01-10,Книги,Москва,Постоянный,Маркетплейс,Менеджер 4,4,810.0,0.0,0
2530,2024-01-10,Электроника,Екатеринбург,Новый,Маркетплейс,Менеджер 4,3,37984.0,5223.0,0
1006,2024-01-10,Красота,Екатеринбург,Новый,Сайт,Менеджер 8,3,1435.0,215.0,0
2690,2024-01-10,Электроника,Санкт-Петербург,Постоянный,Сайт,Менеджер 6,1,17007.0,1322.0,15
6401,2024-01-10,Продукты,Казань,VIP,Маркетплейс,Менеджер 1,4,1984.0,88.0,10
9305,2024-01-10,Продукты,Санкт-Петербург,VIP,Мобильное приложение,Менеджер 5,4,3455.0,0.0,20
7635,2024-01-10,Книги,Москва,Постоянный,Мобильное приложение,Менеджер 6,2,1422.0,177.0,0
8620,2024-01-11,Книги,Новосибирск,Новый,Маркетплейс,Менеджер 1,3,518.0,25.0,15
1807,2024-01-11,Электроника,Казань,Постоянный,Сайт,Менеджер 5,1,16822.0,1209.0,0
1296,2024-01-11,Электроника,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 7,1,29632.0,3982.0,5
2607,2024-01-11,Красота,Новосибирск,Постоянный,Маркетплейс,Менеджер 4,2,2702.0,1012.0,15
7097,2024-01-11,Книги,Казань,Новый,Сайт,Менеджер 5,4,328.0,0.0,0
1542,2024-01-11,Красота,Екатеринбург,Постоянный,Сайт,Менеджер 3,2,5784.0,0.0,5
3953,2024-01-11,Электроника,Санкт-Петербург,Новый,Сайт,Менеджер 4,2,15403.0,450.0,0
5995,2024-01-11,Спорт,Санкт-Петербург,VIP,Мобильное приложение,Менеджер 4,2,11280.0,2595.0,20
5957,2024-01-11,Одежда,Екатеринбург,Новый,Маркетплейс,Менеджер 4,3,3857.0,531.0,10
7895,2024-01-11,Книги,Москва,Постоянный,Сайт,Менеджер 3,3,1934.0,103.0,0
4589,2024-01-11,Красота,Новосибирск,VIP,Маркетплейс,Менеджер 5,1,4452.0,748.0,0
3736,2024-01-11,Книги,Москва,Постоянный,Сайт,Менеджер 8,4,707.0,177.0,15
8501,2024-01-11,Одежда,Екатеринбург,VIP,Мобильное приложение,Менеджер 7,4,22151.0,811.0,0
5578,2024-01-11,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 7,1,32179.0,3712.0,0
8291,2024-01-11,Продукты,Новосибирск,Постоянный,Маркетплейс,Менеджер 6,1,1003.0,0.0,0
9238,2024-01-11,Электроника,Москва,VIP,Сайт,Менеджер 4,3,180000.0,17862.0,0
1125,2024-01-11,Спорт,Москва,Новый,Сайт,Менеджер 1,2,1851.0,190.0,0
1383,2024-01-11,Продукты,Москва,Новый,Маркетплейс,Менеджер 1,2,2197.0,131.0,15
6134,2024-01-11,Одежда,Новосибирск,Новый,Маркетплейс,Менеджер 2,4,2996.0,807.0,20
4989,2024-01-11,Продукты,Санкт-Петербург,Новый,Сайт,Менеджер 1,1,992.0,592.0,0
8989,2024-01-11,Одежда,Новосибирск,Постоянный,Сайт,Менеджер 1,3,2003.0,150.0,10
2246,2024-01-11,Спорт,Москва,Новый,Маркетплейс,Менеджер 3,1,3716.0,197.0,10
7323,2024-01-11,Дом и сад,Екатеринбург,VIP,Маркетплейс,Менеджер 3,4,14872.0,1914.0,0
5035,2024-01-11,Одежда,Москва,Новый,Мобильное приложение,Менеджер 2,2,1859.0,1197.0,10
7794,2024-01-11,Одежда,Москва,Постоянный,Мобильное приложение,Менеджер 8,2,7395.0,491.0,0
3851,2024-01-12,Красота,Казань,Новый,Маркетплейс,Менеджер 2,1,2989.0,820.0,0
3009,2024-01-12,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 4,1,17498.0,2620.0,15
8985,2024-01-12,Электроника,Москва,VIP,Мобильное приложение,Менеджер 7,1,60887.0,4953.0,0
1878,2024-01-12,Электроника,Москва,Постоянный,Мобильное приложение,Менеджер 3,1,15377.0,3076.0,5
7350,2024-01-12,Продукты,Москва,Новый,Сайт,Менеджер 6,2,2156.0,1096.0,0
5614,2024-01-12,Дом и сад,Новосибирск,Постоянный,Сайт,Менеджер 6,1,3184.0,360.0,0
2026,2024-01-12,Продукты,Москва,Новый,Мобильное приложение,Менеджер 4,1,570.0,834.0,20
3508,2024-01-12,Дом и сад,Новосибирск,Постоянный,Сайт,Менеджер 5,3,24157.0,3939.0,20
1705,2024-01-12,Красота,Новосибирск,Новый,Мобильное приложение,Менеджер 7,1,2062.0,595.0,0
1437,2024-01-12,Дом и сад,Москва,Новый,Мобильное приложение,Менеджер 1,2,7427.0,1015.0,0
2324,2024-01-12,Спорт,Новосибирск,Новый,Сайт,Менеджер 3,2,8865.0,1104.0,5
683,2024-01-12,Одежда,Новосибирск,Постоянный,Маркетплейс,Менеджер 5,1,2111.0,0.0,0
7144,2024-01-12,Электроника,Казань,VIP,Мобильное приложение,Менеджер 6,2,48119.0,2719.0,0
8422,2024-01-12,Спорт,Москва,VIP,Мобильное приложение,Менеджер 6,1,13188.0,1438.0,0
2702,2024-01-12,Электроника,Казань,Постоянный,Мобильное приложение,Менеджер 1,1,10233.0,1633.0,5
1427,2024-01-12,Дом и сад,Москва,Постоянный,Сайт,Менеджер 1,2,30286.0,2761.0,0
2374,2024-01-12,Продукты,Казань,Новый,Сайт,Менеджер 5,1,1605.0,348.0,0
8337,2024-01-12,Продукты,Новосибирск,Постоянный,Маркетплейс,Менеджер 1,2,1652.0,372.0,0
6207,2024-01-12,Игрушки,Москва,Новый,Сайт,Менеджер 4,1,606.0,657.0,10
9240,2024-01-12,Спорт,Казань,Новый,Сайт,Менеджер 1,1,7538.0,2049.0,0
3678,2024-01-12,Игрушки,Екатеринбург,Постоянный,Сайт,Менеджер 8,2,2483.0,732.0,0
1759,2024-01-12,Электроника,Новосибирск,Постоянный,Мобильное приложение,Менеджер 6,2,39416.0,,0
8763,2024-01-12,Продукты,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 3,3,2783.0,461.0,10
1876,2024-01-12,Продукты,Санкт-Петербург,Постоянный,Сайт,Менеджер 1,4,1457.0,229.0,0
6109,2024-01-12,Электроника,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 7,3,53061.0,8510.0,0
1672,2024-01-12,Одежда,Санкт-Петербург,Новый,Маркетплейс,Менеджер 6,1,6879.0,1161.0,0
520,2024-01-12,Красота,Москва,VIP,Мобильное приложение,Менеджер 8,1,6350.0,1971.0,20
2418,2024-01-12,Одежда,Санкт-Петербург,Новый,Сайт,Менеджер 7,4,6921.0,839.0,0
8174,2024-01-12,Продукты,Казань,Постоянный,Мобильное приложение,Менеджер 5,2,2160.0,669.0,0
8630,2024-01-12,Красота,Казань,Новый,Мобильное приложение,Менеджер 2,2,4071.0,1607.0,0
2139,2024-01-12,Электроника,Москва,Постоянный,Мобильное приложение,Менеджер 5,1,23665.0,1454.0,10
854,2024-01-12,Красота,Москва,Новый,Маркетплейс,Менеджер 7,2,4647.0,592.0,0
5802,2024-01-12,Дом и сад,Санкт-Петербург,VIP,Сайт,Менеджер 5,1,8542.0,288.0,0
5780,2024-01-12,Красота,Санкт-Петербург,Постоянный,Маркетплейс,Менеджер 8,2,1143.0,0.0,15
7079,2024-01-12,Спорт,Новосибирск,Новый,Маркетплейс,Менеджер 8,4,6303.0,976.0,5
5744,2024-01-12,Электроника,Новосибирск,Новый,Маркетплейс,Менеджер 3,2,25233.0,5857.0,0
4274,2024-01-12,Книги,Казань,Постоянный,Мобильное приложение,Менеджер 8,3,395.0,0.0,10
9371,2024-01-12,Спорт,Москва,Новый,Мобильное приложение,Менеджер 7,1,3136.0,966.0,15
3552,2024-01-13,Продукты,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 3,1,780.0,435.0,5
3631,2024-01-13,Игрушки,Москва,Новый,Маркетплейс,Менеджер 4,2,1921.0,772.0,0
380,2024-01-13,Электроника,Санкт-Петербург,Новый,Мобильное приложение,Менеджер 7,1,92948.0,7603.0,15
919,2024-01-13,Электроника,Новосибирск,Постоянный,Мобильное приложение,Менеджер 1,2,10619.0,1308.0,5
3759,2024-01-13,Электроника,Казань,Постоянный,Маркетплейс,Менеджер 7,3,13109.0,2559.0,15
5448,2024-01-13,Одежда,Казань,Постоянный,Маркетплейс,Менеджер 4,2,6078.0,1567.0,0
2490,2024-01-13,Электроника,Новосибирск,Постоянный,Мобильное приложение,Менеджер 2,2,54819.0,6505.0,20
5173,2024-01-13,Дом и сад,Екатеринбург,Постоянный,Сайт,Менеджер 2,1,7031.0,276.0,10
5144,2024-01-13,Одежда,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 1,3,6278.0,356.0,5
5065,2024-01-13,Спорт,Екатеринбург,VIP,Сайт,Менеджер 3,3,16651.0,3373.0,0
5022,2024-01-13,Книги,Санкт-Петербург,Новый,Сайт,Менеджер 8,1,169.0,287.0,0
4936,2024-01-13,Электроника,Екатеринбург,Новый,Сайт,Менеджер 1,3,22043.0,2755.0,10
2696,2024-01-13,Одежда,Санкт-Петербург,Постоянный,Мобильное приложение,Менеджер 4,1,5066.0,1030.0,0
3732,2024-01-13,Дом и сад,Санкт-Петербург,Постоянный,Сайт,Менеджер 2,1,14347.0,1687.0,10
6430,2024-01-13,Одежда,Санкт-Петербург,Новый,Сайт,Менеджер 7,4,6317.0,411.0,0
6709,2024-01-13,Продукты,Санкт-Петербург,VIP,Маркетплейс,Менеджер 1,1,2045.0,530.0,5
4249,2024-01-13,Игрушки,Екатеринбург,VIP,Мобильное приложение,Менеджер 8,2,13431.0,2125.0,0
6910,2024-01-13,Электроника,Москва,VIP,Мобильное приложение,Менеджер 4,4,27757.0,1466.0,0
